candidate,office,district,party,county,precinct,votes
Mike Espy,U.S. Senate,,D,Clairborne,County Precinct 4-A,351
Cindy Hyde-Smith,U.S. Senate,,R,Clairborne,County Precinct 4-A,26
Jimmy L Edwards,U.S. Senate,,L,Clairborne,County Precinct 4-A,3
Brian Flowers,U.S. House,2,R,Clairborne,County Precinct 4-A,27
Bennie G. Thompson,U.S. House,2,D,Clairborne,County Precinct 4-A,351
Joseph R. Biden,President,,D,Clairborne,County Precinct 4-B,375
Donald J. Trump,President,,R,Clairborne,County Precinct 4-B,42
Don Blankenship,President,,AC,Clairborne,County Precinct 4-B,2
Brian Carroll,President,,AS,Clairborne,County Precinct 4-B,0
Phil Collins,President,,IND,Clairborne,County Precinct 4-B,0
Howie Hawkins,President,,G,Clairborne,County Precinct 4-B,3
Jo Jorgensen,President,,L,Clairborne,County Precinct 4-B,0
Brock Pierce,President,,IND,Clairborne,County Precinct 4-B,1
Kanye West,President,,IND,Clairborne,County Precinct 4-B,1
Mike Espy,U.S. Senate,,D,Clairborne,County Precinct 4-B,388
Cindy Hyde-Smith,U.S. Senate,,R,Clairborne,County Precinct 4-B,43
Jimmy L Edwards,U.S. Senate,,L,Clairborne,County Precinct 4-B,2
Brian Flowers,U.S. House,2,R,Clairborne,County Precinct 4-B,42
Bennie G. Thompson,U.S. House,2,D,Clairborne,County Precinct 4-B,381
Joseph R. Biden,President,,D,Clairborne,County Precinct 4-D,30
Donald J. Trump,President,,R,Clairborne,County Precinct 4-D,70
Don Blankenship,President,,AC,Clairborne,County Precinct 4-D,0
Brian Carroll,President,,AS,Clairborne,County Precinct 4-D,0
Phil Collins,President,,IND,Clairborne,County Precinct 4-D,1
Howie Hawkins,President,,G,Clairborne,County Precinct 4-D,0
Jo Jorgensen,President,,L,Clairborne,County Precinct 4-D,0
Brock Pierce,President,,IND,Clairborne,County Precinct 4-D,0
Kanye West,President,,IND,Clairborne,County Precinct 4-D,0
Mike Espy,U.S. Senate,,D,Clairborne,County Precinct 4-D,28
Cindy Hyde-Smith,U.S. Senate,,R,Clairborne,County Precinct 4-D,70
Jimmy L Edwards,U.S. Senate,,L,Clairborne,County Precinct 4-D,2
Brian Flowers,U.S. House,2,R,Clairborne,County Precinct 4-D,70
Bennie G. Thompson,U.S. House,2,D,Clairborne,County Precinct 4-D,27
Joseph R. Biden,President,,D,Clairborne,County Precinct 5-A,487
Donald J. Trump,President,,R,Clairborne,County Precinct 5-A,23
Don Blankenship,President,,AC,Clairborne,County Precinct 5-A,0
Brian Carroll,President,,AS,Clairborne,County Precinct 5-A,2
Phil Collins,President,,IND,Clairborne,County Precinct 5-A,0
Howie Hawkins,President,,G,Clairborne,County Precinct 5-A,1
Jo Jorgensen,President,,L,Clairborne,County Precinct 5-A,1
Brock Pierce,President,,IND,Clairborne,County Precinct 5-A,0
Kanye West,President,,IND,Clairborne,County Precinct 5-A,2
Mike Espy,U.S. Senate,,D,Clairborne,County Precinct 5-A,497
Cindy Hyde-Smith,U.S. Senate,,R,Clairborne,County Precinct 5-A,19
Jimmy L Edwards,U.S. Senate,,L,Clairborne,County Precinct 5-A,0
Brian Flowers,U.S. House,2,R,Clairborne,County Precinct 5-A,20
Bennie G. Thompson,U.S. House,2,D,Clairborne,County Precinct 5-A,487
Joseph R. Biden,President,,D,Clairborne,County Precinct 5-B,394
Donald J. Trump,President,,R,Clairborne,County Precinct 5-B,60
Don Blankenship,President,,AC,Clairborne,County Precinct 5-B,2
Brian Carroll,President,,AS,Clairborne,County Precinct 5-B,0
Phil Collins,President,,IND,Clairborne,County Precinct 5-B,1
Howie Hawkins,President,,G,Clairborne,County Precinct 5-B,2
Jo Jorgensen,President,,L,Clairborne,County Precinct 5-B,3
Brock Pierce,President,,IND,Clairborne,County Precinct 5-B,1
Kanye West,President,,IND,Clairborne,County Precinct 5-B,2
Mike Espy,U.S. Senate,,D,Clairborne,County Precinct 5-B,413
Cindy Hyde-Smith,U.S. Senate,,R,Clairborne,County Precinct 5-B,60
Jimmy L Edwards,U.S. Senate,,L,Clairborne,County Precinct 5-B,2
Brian Flowers,U.S. House,2,R,Clairborne,County Precinct 5-B,56
Bennie G. Thompson,U.S. House,2,D,Clairborne,County Precinct 5-B,412
Joseph R. Biden,President,,D,Clairborne,TOTAL,3772
Donald J. Trump,President,,R,Clairborne,TOTAL,603
Don Blankenship,President,,AC,Clairborne,TOTAL,7
Brian Carroll,President,,AS,Clairborne,TOTAL,10
Phil Collins,President,,IND,Clairborne,TOTAL,7
Howie Hawkins,President,,G,Clairborne,TOTAL,10
Jo Jorgensen,President,,L,Clairborne,TOTAL,11
Brock Pierce,President,,IND,Clairborne,TOTAL,6
Kanye West,President,,IND,Clairborne,TOTAL,23
Mike Espy,U.S. Senate,,D,Clairborne,TOTAL,3907
Cindy Hyde-Smith,U.S. Senate,,R,Clairborne,TOTAL,555
Jimmy L Edwards,U.S. Senate,,L,Clairborne,TOTAL,26
Brian Flowers,U.S. House,2,R,Clairborne,TOTAL,572
Bennie G. Thompson,U.S. House,2,D,Clairborne,TOTAL,3854
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
