candidate,office,district,party,county,precinct,votes,winner
Guy Dale Shaw,Governor,,Democratic,Adams,"Dist. 2, Beau Pre",18,
Jim Hood,Attorney General,,Democratic,Adams,"Dist. 2, Beau Pre",287,
Connie Moran,State Treasurer,,Democratic,Adams,"Dist. 2, Beau Pre",245,
Joel Gill,Commissioner of Agriculture & Commerce,,Democratic,Adams,"Dist. 2, Beau Pre",256,
Louis Fondren,Commissioner of Insurance,,Democratic,Adams,"Dist. 2, Beau Pre",251,
William Bond Compton Jr.,Governor,,Democratic,Adams,"Dist. 3, Concord",29,
Johnny L. DuPree,Governor,,Democratic,Adams,"Dist. 3, Concord",263,
Bill Luckett,Governor,,Democratic,Adams,"Dist. 3, Concord",52,
Guy Dale Shaw,Governor,,Democratic,Adams,"Dist. 3, Concord",9,
Jim Hood,Attorney General,,Democratic,Adams,"Dist. 3, Concord",288,
Connie Moran,State Treasurer,,Democratic,Adams,"Dist. 3, Concord",256,
Joel Gill,Commissioner of Agriculture & Commerce,,Democratic,Adams,"Dist. 3, Concord",265,
Louis Fondren,Commissioner of Insurance,,Democratic,Adams,"Dist. 3, Concord",257,
William Bond Compton Jr.,Governor,,Democratic,Adams,"Dist. 1, Courthouse",19,
Johnny L. DuPree,Governor,,Democratic,Adams,"Dist. 1, Courthouse",67,
Bill Luckett,Governor,,Democratic,Adams,"Dist. 1, Courthouse",213,
Guy Dale Shaw,Governor,,Democratic,Adams,"Dist. 1, Courthouse",21,
Jim Hood,Attorney General,,Democratic,Adams,"Dist. 1, Courthouse",308,
Connie Moran,State Treasurer,,Democratic,Adams,"Dist. 1, Courthouse",265,
Joel Gill,Commissioner of Agriculture & Commerce,,Democratic,Adams,"Dist. 1, Courthouse",271,
Louis Fondren,Commissioner of Insurance,,Democratic,Adams,"Dist. 1, Courthouse",267,
William Bond Compton Jr.,Governor,,Democratic,Adams,"Dist. 4, Carpenter",13,
Johnny L. DuPree,Governor,,Democratic,Adams,"Dist. 4, Carpenter",150,
Bill Luckett,Governor,,Democratic,Adams,"Dist. 4, Carpenter",78,
Guy Dale Shaw,Governor,,Democratic,Adams,"Dist. 4, Carpenter",5,
Jim Hood,Attorney General,,Democratic,Adams,"Dist. 4, Carpenter",204,
Connie Moran,State Treasurer,,Democratic,Adams,"Dist. 4, Carpenter",189,
Joel Gill,Commissioner of Agriculture & Commerce,,Democratic,Adams,"Dist. 4, Carpenter",190,
Louis Fondren,Commissioner of Insurance,,Democratic,Adams,"Dist. 4, Carpenter",186,
William Bond Compton Jr.,Governor,,Democratic,Adams,"Dist. 2, Duncan Park",22,
Johnny L. DuPree,Governor,,Democratic,Adams,"Dist. 2, Duncan Park",131,
Bill Luckett,Governor,,Democratic,Adams,"Dist. 2, Duncan Park",179,
Guy Dale Shaw,Governor,,Democratic,Adams,"Dist. 2, Duncan Park",49,
Jim Hood,Attorney General,,Democratic,Adams,"Dist. 2, Duncan Park",324,
Connie Moran,State Treasurer,,Democratic,Adams,"Dist. 2, Duncan Park",292,
Joel Gill,Commissioner of Agriculture & Commerce,,Democratic,Adams,"Dist. 2, Duncan Park",308,
Louis Fondren,Commissioner of Insurance,,Democratic,Adams,"Dist. 2, Duncan Park",302,
William Bond Compton Jr.,Governor,,Democratic,Adams,"Dist. 5, Foster Mound",31,
Johnny L. DuPree,Governor,,Democratic,Adams,"Dist. 5, Foster Mound",487,
Bill Luckett,Governor,,Democratic,Adams,"Dist. 5, Foster Mound",45,
Guy Dale Shaw,Governor,,Democratic,Adams,"Dist. 5, Foster Mound",14,
Jim Hood,Attorney General,,Democratic,Adams,"Dist. 5, Foster Mound",493,
Connie Moran,State Treasurer,,Democratic,Adams,"Dist. 5, Foster Mound",434,
Joel Gill,Commissioner of Agriculture & Commerce,,Democratic,Adams,"Dist. 5, Foster Mound",439,
Louis Fondren,Commissioner of Insurance,,Democratic,Adams,"Dist. 5, Foster Mound",428,
William Bond Compton Jr.,Governor,,Democratic,Adams,"Dist. 2, Kingston",11,
Johnny L. DuPree,Governor,,Democratic,Adams,"Dist. 2, Kingston",81,
Bill Luckett,Governor,,Democratic,Adams,"Dist. 2, Kingston",79,
Guy Dale Shaw,Governor,,Democratic,Adams,"Dist. 2, Kingston",19,
Jim Hood,Attorney General,,Democratic,Adams,"Dist. 2, Kingston",179,
Connie Moran,State Treasurer,,Democratic,Adams,"Dist. 2, Kingston",143,
Joel Gill,Commissioner of Agriculture & Commerce,,Democratic,Adams,"Dist. 2, Kingston",151,
Louis Fondren,Commissioner of Insurance,,Democratic,Adams,"Dist. 2, Kingston",142,
William Bond Compton Jr.,Governor,,Democratic,Adams,"Dist. 2, Liberty Park",20,
Johnny L. DuPree,Governor,,Democratic,Adams,"Dist. 2, Liberty Park",84,
Bill Luckett,Governor,,Democratic,Adams,"Dist. 2, Liberty Park",190,
Guy Dale Shaw,Governor,,Democratic,Adams,"Dist. 2, Liberty Park",24,
Jim Hood,Attorney General,,Democratic,Adams,"Dist. 2, Liberty Park",334,
Connie Moran,State Treasurer,,Democratic,Adams,"Dist. 2, Liberty Park",276,
Joel Gill,Commissioner of Agriculture & Commerce,,Democratic,Adams,"Dist. 2, Liberty Park",287,
Louis Fondren,Commissioner of Insurance,,Democratic,Adams,"Dist. 2, Liberty Park",278,
William Bond Compton Jr.,Governor,,Democratic,Adams,"Dist. 4, Morgantown",13,
Johnny L. DuPree,Governor,,Democratic,Adams,"Dist. 4, Morgantown",158,
Bill Luckett,Governor,,Democratic,Adams,"Dist. 4, Morgantown",49,
Guy Dale Shaw,Governor,,Democratic,Adams,"Dist. 4, Morgantown",12,
Jim Hood,Attorney General,,Democratic,Adams,"Dist. 4, Morgantown",207,
Connie Moran,State Treasurer,,Democratic,Adams,"Dist. 4, Morgantown",192,
Joel Gill,Commissioner of Agriculture & Commerce,,Democratic,Adams,"Dist. 4, Morgantown",197,
Louis Fondren,Commissioner of Insurance,,Democratic,Adams,"Dist. 4, Morgantown",188,
William Bond Compton Jr.,Governor,,Democratic,Adams,"Dist. 3, Maryland Hgts.",22,
Johnny L. DuPree,Governor,,Democratic,Adams,"Dist. 3, Maryland Hgts.",311,
Bill Luckett,Governor,,Democratic,Adams,"Dist. 3, Maryland Hgts.",28,
Guy Dale Shaw,Governor,,Democratic,Adams,"Dist. 3, Maryland Hgts.",6,
Jim Hood,Attorney General,,Democratic,Adams,"Dist. 3, Maryland Hgts.",292,
Connie Moran,State Treasurer,,Democratic,Adams,"Dist. 3, Maryland Hgts.",260,
Joel Gill,Commissioner of Agriculture & Commerce,,Democratic,Adams,"Dist. 3, Maryland Hgts.",262,
Louis Fondren,Commissioner of Insurance,,Democratic,Adams,"Dist. 3, Maryland Hgts.",248,
William Bond Compton Jr.,Governor,,Democratic,Adams,"Dist. 3, Nps Multi Purpose Bldg.",7,
Johnny L. DuPree,Governor,,Democratic,Adams,"Dist. 3, Nps Multi Purpose Bldg.",129,
Bill Luckett,Governor,,Democratic,Adams,"Dist. 3, Nps Multi Purpose Bldg.",69,
Guy Dale Shaw,Governor,,Democratic,Adams,"Dist. 3, Nps Multi Purpose Bldg.",7,
Jim Hood,Attorney General,,Democratic,Adams,"Dist. 3, Nps Multi Purpose Bldg.",190,
Connie Moran,State Treasurer,,Democratic,Adams,"Dist. 3, Nps Multi Purpose Bldg.",165,
Joel Gill,Commissioner of Agriculture & Commerce,,Democratic,Adams,"Dist. 3, Nps Multi Purpose Bldg.",173,
Louis Fondren,Commissioner of Insurance,,Democratic,Adams,"Dist. 3, Nps Multi Purpose Bldg.",171,
William Bond Compton Jr.,Governor,,Democratic,Adams,"Dist. 4, Northside",30,
Johnny L. DuPree,Governor,,Democratic,Adams,"Dist. 4, Northside",377,
Bill Luckett,Governor,,Democratic,Adams,"Dist. 4, Northside",36,
Guy Dale Shaw,Governor,,Democratic,Adams,"Dist. 4, Northside",12,
Jim Hood,Attorney General,,Democratic,Adams,"Dist. 4, Northside",359,
Connie Moran,State Treasurer,,Democratic,Adams,"Dist. 4, Northside",319,
Joel Gill,Commissioner of Agriculture & Commerce,,Democratic,Adams,"Dist. 4, Northside",334,
Louis Fondren,Commissioner of Insurance,,Democratic,Adams,"Dist. 4, Northside",309,
William Bond Compton Jr.,Governor,,Democratic,Adams,"Dist. 5, Oakland",36,
Johnny L. DuPree,Governor,,Democratic,Adams,"Dist. 5, Oakland",250,
Bill Luckett,Governor,,Democratic,Adams,"Dist. 5, Oakland",181,
Guy Dale Shaw,Governor,,Democratic,Adams,"Dist. 5, Oakland",40,
Jim Hood,Attorney General,,Democratic,Adams,"Dist. 5, Oakland",499,
Connie Moran,State Treasurer,,Democratic,Adams,"Dist. 5, Oakland",440,
Joel Gill,Commissioner of Agriculture & Commerce,,Democratic,Adams,"Dist. 5, Oakland",448,
Louis Fondren,Commissioner of Insurance,,Democratic,Adams,"Dist. 5, Oakland",426,
William Bond Compton Jr.,Governor,,Democratic,Adams,"Dist. 3, Palestine",42,
Johnny L. DuPree,Governor,,Democratic,Adams,"Dist. 3, Palestine",249,
Bill Luckett,Governor,,Democratic,Adams,"Dist. 3, Palestine",86,
Guy Dale Shaw,Governor,,Democratic,Adams,"Dist. 3, Palestine",17,
Jim Hood,Attorney General,,Democratic,Adams,"Dist. 3, Palestine",374,
Connie Moran,State Treasurer,,Democratic,Adams,"Dist. 3, Palestine",330,
Joel Gill,Commissioner of Agriculture & Commerce,,Democratic,Adams,"Dist. 3, Palestine",338,
Louis Fondren,Commissioner of Insurance,,Democratic,Adams,"Dist. 3, Palestine",319,
William Bond Compton Jr.,Governor,,Democratic,Adams,"Dist. 4, Pine Ridge",25,
Johnny L. DuPree,Governor,,Democratic,Adams,"Dist. 4, Pine Ridge",212,
Bill Luckett,Governor,,Democratic,Adams,"Dist. 4, Pine Ridge",33,
Guy Dale Shaw,Governor,,Democratic,Adams,"Dist. 4, Pine Ridge",8,
Jim Hood,Attorney General,,Democratic,Adams,"Dist. 4, Pine Ridge",237,
Connie Moran,State Treasurer,,Democratic,Adams,"Dist. 4, Pine Ridge",211,
Joel Gill,Commissioner of Agriculture & Commerce,,Democratic,Adams,"Dist. 4, Pine Ridge",216,
Louis Fondren,Commissioner of Insurance,,Democratic,Adams,"Dist. 4, Pine Ridge",215,
William Bond Compton Jr.,Governor,,Democratic,Adams,"Dist. 4, Thompson",22,
Johnny L. DuPree,Governor,,Democratic,Adams,"Dist. 4, Thompson",266,
Bill Luckett,Governor,,Democratic,Adams,"Dist. 4, Thompson",46,
Guy Dale Shaw,Governor,,Democratic,Adams,"Dist. 4, Thompson",6,
Jim Hood,Attorney General,,Democratic,Adams,"Dist. 4, Thompson",269,
Connie Moran,State Treasurer,,Democratic,Adams,"Dist. 4, Thompson",234,
Joel Gill,Commissioner of Agriculture & Commerce,,Democratic,Adams,"Dist. 4, Thompson",248,
Louis Fondren,Commissioner of Insurance,,Democratic,Adams,"Dist. 4, Thompson",237,
William Bond Compton Jr.,Governor,,Democratic,Adams,"Dist. 5, Washington",20,
Johnny L. DuPree,Governor,,Democratic,Adams,"Dist. 5, Washington",103,
Bill Luckett,Governor,,Democratic,Adams,"Dist. 5, Washington",87,
Guy Dale Shaw,Governor,,Democratic,Adams,"Dist. 5, Washington",23,
Jim Hood,Attorney General,,Democratic,Adams,"Dist. 5, Washington",220,
Connie Moran,State Treasurer,,Democratic,Adams,"Dist. 5, Washington",188,
Joel Gill,Commissioner of Agriculture & Commerce,,Democratic,Adams,"Dist. 5, Washington",190,
Louis Fondren,Commissioner of Insurance,,Democratic,Adams,"Dist. 5, Washington",185,
William Bond Compton Jr.,Governor,,Democratic,Adams,,508,
Johnny L. DuPree,Governor,,Democratic,Adams,,4266,TRUE
Bill Luckett,Governor,,Democratic,Adams,,2094,
Guy Dale Shaw,Governor,,Democratic,Adams,,408,
Jim Hood,Attorney General,,Democratic,Adams,,6407,TRUE
Connie Moran,State Treasurer,,Democratic,Adams,,5611,TRUE
Joel Gill,Commissioner of Agriculture & Commerce,,Democratic,Adams,,5763,TRUE
Louis Fondren,Commissioner of Insurance,,Democratic,Adams,,5596,TRUE
Bob M. Dearing,State Senate,37,Democratic,Adams,"Dist. 5, Airport",267,
James Rickey Gray,State House,94,Democratic,Adams,"Dist. 5, Airport",142,
Robert L. Johnson III,State House,96,Democratic,Adams,"Dist. 5, Airport",239,
Bob M. Dearing,State Senate,37,Democratic,Adams,"Dist. 1, By-Pass Fire",335,
Kelvin E. Butler,State Senate,38,Democratic,Adams,"Dist. 1, By-Pass Fire",6,
Angela Cockerham,State House,96,Democratic,Adams,"Dist. 1, By-Pass Fire",328,
Bob M. Dearing,State Senate,37,Democratic,Adams,"Dist. 1, Bellemonte",803,
Jeffery Harness,State House,85,Democratic,Adams,"Dist. 1, Bellemonte",61,
"America ""Chuck"" Middleton",State House,94,Democratic,Adams,"Dist. 1, Bellemonte",24,
James Rickey Gray,State House,94,Democratic,Adams,"Dist. 1, Bellemonte",57,
Robert L. Johnson III,State House,96,Democratic,Adams,"Dist. 1, Bellemonte",105,
Bob M. Dearing,State Senate,37,Democratic,Adams,"Dist. 2, Beau Pre",302,
Angela Cockerham,State House,96,Democratic,Adams,"Dist. 2, Beau Pre",2,
Bob M. Dearing,State Senate,37,Democratic,Adams,"Dist. 3, Concord",298,
James Rickey Gray,State House,94,Democratic,Adams,"Dist. 3, Concord",199,
Robert L. Johnson III,State House,96,Democratic,Adams,"Dist. 3, Concord",175,
Bob M. Dearing,State Senate,37,Democratic,Adams,"Dist. 1, Courthouse",345,
James Rickey Gray,State House,94,Democratic,Adams,"Dist. 1, Courthouse",0,
Robert L. Johnson III,State House,96,Democratic,Adams,"Dist. 1, Courthouse",0,
Bob M. Dearing,State Senate,37,Democratic,Adams,"Dist. 4, Carpenter",223,
James Rickey Gray,State House,94,Democratic,Adams,"Dist. 4, Carpenter",93,
Robert L. Johnson III,State House,96,Democratic,Adams,"Dist. 4, Carpenter",155,
Bob M. Dearing,State Senate,37,Democratic,Adams,"Dist. 2, Duncan Park",387,
James Rickey Gray,State House,94,Democratic,Adams,"Dist. 2, Duncan Park",168,
Robert L. Johnson III,State House,96,Democratic,Adams,"Dist. 2, Duncan Park",235,
Kelvin E. Butler,State Senate,38,Democratic,Adams,"Dist. 5, Foster Mound",520,
James Rickey Gray,State House,94,Democratic,Adams,"Dist. 5, Foster Mound",290,
Robert L. Johnson III,State House,96,Democratic,Adams,"Dist. 5, Foster Mound",319,
Bob M. Dearing,State Senate,37,Democratic,Adams,"Dist. 2, Kingston",176,
Jeffery Harness,State House,85,Democratic,Adams,"Dist. 2, Kingston",4,
"America ""Chuck"" Middleton",State House,94,Democratic,Adams,"Dist. 2, Kingston",6,
Bob M. Dearing,State Senate,37,Democratic,Adams,"Dist. 2, Liberty Park",341,
Jeffery Harness,State House,85,Democratic,Adams,"Dist. 2, Liberty Park",156,
"America ""Chuck"" Middleton",State House,94,Democratic,Adams,"Dist. 2, Liberty Park",144,
Bob M. Dearing,State Senate,37,Democratic,Adams,"Dist. 4, Morgantown",206,
James Rickey Gray,State House,94,Democratic,Adams,"Dist. 4, Morgantown",116,
Robert L. Johnson III,State House,96,Democratic,Adams,"Dist. 4, Morgantown",130,
Bob M. Dearing,State Senate,37,Democratic,Adams,"Dist. 3, Maryland Hgts.",271,
James Rickey Gray,State House,94,Democratic,Adams,"Dist. 3, Maryland Hgts.",251,
Robert L. Johnson III,State House,96,Democratic,Adams,"Dist. 3, Maryland Hgts.",146,
Bob M. Dearing,State Senate,37,Democratic,Adams,"Dist. 3, Nps Multi Purpose Bldg.",197,
James Rickey Gray,State House,94,Democratic,Adams,"Dist. 3, Nps Multi Purpose Bldg.",111,
Robert L. Johnson III,State House,96,Democratic,Adams,"Dist. 3, Nps Multi Purpose Bldg.",124,
Kelvin E. Butler,State Senate,38,Democratic,Adams,"Dist. 4, Northside",379,
James Rickey Gray,State House,94,Democratic,Adams,"Dist. 4, Northside",253,
Robert L. Johnson III,State House,96,Democratic,Adams,"Dist. 4, Northside",229,
Bob M. Dearing,State Senate,37,Democratic,Adams,"Dist. 5, Oakland",489,
James Rickey Gray,State House,94,Democratic,Adams,"Dist. 5, Oakland",280,
Robert L. Johnson III,State House,96,Democratic,Adams,"Dist. 5, Oakland",276,
Bob M. Dearing,State Senate,37,Democratic,Adams,"Dist. 3, Palestine",351,
Jeffery Harness,State House,85,Democratic,Adams,"Dist. 3, Palestine",149,
"America ""Chuck"" Middleton",State House,94,Democratic,Adams,"Dist. 3, Palestine",204,
Bob M. Dearing,State Senate,37,Democratic,Adams,"Dist. 4, Pine Ridge",249,
James Rickey Gray,State House,94,Democratic,Adams,"Dist. 4, Pine Ridge",142,
Robert L. Johnson III,State House,96,Democratic,Adams,"Dist. 4, Pine Ridge",148,
Kelvin E. Butler,State Senate,38,Democratic,Adams,"Dist. 4, Thompson",273,
James Rickey Gray,State House,94,Democratic,Adams,"Dist. 4, Thompson",187,
Robert L. Johnson III,State House,96,Democratic,Adams,"Dist. 4, Thompson",172,
Bob M. Dearing,State Senate,37,Democratic,Adams,"Dist. 5, Washington",217,
Jeffery Harness,State House,85,Democratic,Adams,"Dist. 5, Washington",28,
"America ""Chuck"" Middleton",State House,94,Democratic,Adams,"Dist. 5, Washington",35,
James Rickey Gray,State House,94,Democratic,Adams,"Dist. 5, Washington",53,
Robert L. Johnson III,State House,96,Democratic,Adams,"Dist. 5, Washington",126,
Bob M. Dearing,State Senate,37,Democratic,Adams,,5457,TRUE
Kelvin E. Butler,State Senate,38,Democratic,Adams,,1178,TRUE
Jeffery Harness,State House,85,Democratic,Adams,,398,TRUE
"America ""Chuck"" Middleton",State House,94,Democratic,Adams,,413,
James Rickey Gray,State House,94,Democratic,Adams,,2342,TRUE
Robert L. Johnson III,State House,96,Democratic,Adams,,2579,TRUE
Angela Cockerham,State House,96,Democratic,Adams,,330,TRUE
James Broadwater,Governor,,Republican,Adams,"Dist. 5, Airport",0,
Phil Bryant,Governor,,Republican,Adams,"Dist. 5, Airport",36,
Dave Dennis,Governor,,Republican,Adams,"Dist. 5, Airport",0,
Hudson Holliday,Governor,,Republican,Adams,"Dist. 5, Airport",0,
Ron Williams,Governor,,Republican,Adams,"Dist. 5, Airport",2,
Billy Hewes,Lieutenant Governor,,Republican,Adams,"Dist. 5, Airport",15,
Tate Reeves,Lieutenant Governor,,Republican,Adams,"Dist. 5, Airport",22,
Ricky Dombrowski,Secretary of State,,Republican,Adams,"Dist. 5, Airport",7,
Delbert Hosemann,Secretary of State,,Republican,Adams,"Dist. 5, Airport",28,
Steve Simpson,Attorney General,,Republican,Adams,"Dist. 5, Airport",27,
Lynn Fitch,State Treasurer,,Republican,Adams,"Dist. 5, Airport",21,
Lucien Smith,State Treasurer,,Republican,Adams,"Dist. 5, Airport",12,
Lee Yancey,State Treasurer,,Republican,Adams,"Dist. 5, Airport",5,
Stacey E. Pickering,State Auditor,,Republican,Adams,"Dist. 5, Airport",31,
James Broadwater,Governor,,Republican,Adams,"Dist. 1, By-Pass Fire",4,
Phil Bryant,Governor,,Republican,Adams,"Dist. 1, By-Pass Fire",23,
Dave Dennis,Governor,,Republican,Adams,"Dist. 1, By-Pass Fire",11,
Hudson Holliday,Governor,,Republican,Adams,"Dist. 1, By-Pass Fire",10,
Ron Williams,Governor,,Republican,Adams,"Dist. 1, By-Pass Fire",10,
Billy Hewes,Lieutenant Governor,,Republican,Adams,"Dist. 1, By-Pass Fire",14,
Tate Reeves,Lieutenant Governor,,Republican,Adams,"Dist. 1, By-Pass Fire",20,
Ricky Dombrowski,Secretary of State,,Republican,Adams,"Dist. 1, By-Pass Fire",4,
Delbert Hosemann,Secretary of State,,Republican,Adams,"Dist. 1, By-Pass Fire",29,
Steve Simpson,Attorney General,,Republican,Adams,"Dist. 1, By-Pass Fire",27,
Lynn Fitch,State Treasurer,,Republican,Adams,"Dist. 1, By-Pass Fire",19,
Lucien Smith,State Treasurer,,Republican,Adams,"Dist. 1, By-Pass Fire",9,
Lee Yancey,State Treasurer,,Republican,Adams,"Dist. 1, By-Pass Fire",10,
Stacey E. Pickering,State Auditor,,Republican,Adams,"Dist. 1, By-Pass Fire",27,
James Broadwater,Governor,,Republican,Adams,"Dist. 1, Bellemonte",3,
Phil Bryant,Governor,,Republican,Adams,"Dist. 1, Bellemonte",102,
Dave Dennis,Governor,,Republican,Adams,"Dist. 1, Bellemonte",34,
Hudson Holliday,Governor,,Republican,Adams,"Dist. 1, Bellemonte",1,
Ron Williams,Governor,,Republican,Adams,"Dist. 1, Bellemonte",10,
Billy Hewes,Lieutenant Governor,,Republican,Adams,"Dist. 1, Bellemonte",68,
Tate Reeves,Lieutenant Governor,,Republican,Adams,"Dist. 1, Bellemonte",80,
Ricky Dombrowski,Secretary of State,,Republican,Adams,"Dist. 1, Bellemonte",17,
Delbert Hosemann,Secretary of State,,Republican,Adams,"Dist. 1, Bellemonte",127,
Steve Simpson,Attorney General,,Republican,Adams,"Dist. 1, Bellemonte",121,
Lynn Fitch,State Treasurer,,Republican,Adams,"Dist. 1, Bellemonte",76,
Lucien Smith,State Treasurer,,Republican,Adams,"Dist. 1, Bellemonte",45,
Lee Yancey,State Treasurer,,Republican,Adams,"Dist. 1, Bellemonte",17,
Stacey E. Pickering,State Auditor,,Republican,Adams,"Dist. 1, Bellemonte",128,
James Broadwater,Governor,,Republican,Adams,"Dist. 2, Beau Pre",0,
Phil Bryant,Governor,,Republican,Adams,"Dist. 2, Beau Pre",43,
Dave Dennis,Governor,,Republican,Adams,"Dist. 2, Beau Pre",14,
Hudson Holliday,Governor,,Republican,Adams,"Dist. 2, Beau Pre",0,
Ron Williams,Governor,,Republican,Adams,"Dist. 2, Beau Pre",1,
Billy Hewes,Lieutenant Governor,,Republican,Adams,"Dist. 2, Beau Pre",29,
Tate Reeves,Lieutenant Governor,,Republican,Adams,"Dist. 2, Beau Pre",29,
Ricky Dombrowski,Secretary of State,,Republican,Adams,"Dist. 2, Beau Pre",5,
Delbert Hosemann,Secretary of State,,Republican,Adams,"Dist. 2, Beau Pre",50,
Steve Simpson,Attorney General,,Republican,Adams,"Dist. 2, Beau Pre",53,
Lynn Fitch,State Treasurer,,Republican,Adams,"Dist. 2, Beau Pre",36,
Lucien Smith,State Treasurer,,Republican,Adams,"Dist. 2, Beau Pre",14,
Lee Yancey,State Treasurer,,Republican,Adams,"Dist. 2, Beau Pre",7,
Stacey E. Pickering,State Auditor,,Republican,Adams,"Dist. 2, Beau Pre",54,
James Broadwater,Governor,,Republican,Adams,"Dist. 3, Concord",0,
Phil Bryant,Governor,,Republican,Adams,"Dist. 3, Concord",5,
Dave Dennis,Governor,,Republican,Adams,"Dist. 3, Concord",0,
Hudson Holliday,Governor,,Republican,Adams,"Dist. 3, Concord",0,
Ron Williams,Governor,,Republican,Adams,"Dist. 3, Concord",0,
Billy Hewes,Lieutenant Governor,,Republican,Adams,"Dist. 3, Concord",1,
Tate Reeves,Lieutenant Governor,,Republican,Adams,"Dist. 3, Concord",4,
Ricky Dombrowski,Secretary of State,,Republican,Adams,"Dist. 3, Concord",1,
Delbert Hosemann,Secretary of State,,Republican,Adams,"Dist. 3, Concord",4,
Steve Simpson,Attorney General,,Republican,Adams,"Dist. 3, Concord",5,
Lynn Fitch,State Treasurer,,Republican,Adams,"Dist. 3, Concord",5,
Lucien Smith,State Treasurer,,Republican,Adams,"Dist. 3, Concord",0,
Lee Yancey,State Treasurer,,Republican,Adams,"Dist. 3, Concord",0,
Stacey E. Pickering,State Auditor,,Republican,Adams,"Dist. 3, Concord",5,
James Broadwater,Governor,,Republican,Adams,"Dist. 1, Courthouse",1,
Phil Bryant,Governor,,Republican,Adams,"Dist. 1, Courthouse",45,
Dave Dennis,Governor,,Republican,Adams,"Dist. 1, Courthouse",20,
Hudson Holliday,Governor,,Republican,Adams,"Dist. 1, Courthouse",2,
Ron Williams,Governor,,Republican,Adams,"Dist. 1, Courthouse",1,
Billy Hewes,Lieutenant Governor,,Republican,Adams,"Dist. 1, Courthouse",29,
Tate Reeves,Lieutenant Governor,,Republican,Adams,"Dist. 1, Courthouse",38,
Ricky Dombrowski,Secretary of State,,Republican,Adams,"Dist. 1, Courthouse",14,
Delbert Hosemann,Secretary of State,,Republican,Adams,"Dist. 1, Courthouse",48,
Steve Simpson,Attorney General,,Republican,Adams,"Dist. 1, Courthouse",61,
Lynn Fitch,State Treasurer,,Republican,Adams,"Dist. 1, Courthouse",28,
Lucien Smith,State Treasurer,,Republican,Adams,"Dist. 1, Courthouse",27,
Lee Yancey,State Treasurer,,Republican,Adams,"Dist. 1, Courthouse",8,
Stacey E. Pickering,State Auditor,,Republican,Adams,"Dist. 1, Courthouse",61,
James Broadwater,Governor,,Republican,Adams,"Dist. 4, Carpenter",0,
Phil Bryant,Governor,,Republican,Adams,"Dist. 4, Carpenter",15,
Dave Dennis,Governor,,Republican,Adams,"Dist. 4, Carpenter",7,
Hudson Holliday,Governor,,Republican,Adams,"Dist. 4, Carpenter",0,
Ron Williams,Governor,,Republican,Adams,"Dist. 4, Carpenter",1,
Billy Hewes,Lieutenant Governor,,Republican,Adams,"Dist. 4, Carpenter",11,
Tate Reeves,Lieutenant Governor,,Republican,Adams,"Dist. 4, Carpenter",12,
Ricky Dombrowski,Secretary of State,,Republican,Adams,"Dist. 4, Carpenter",2,
